id,stevilo_strani,jezik,izdajatelj,drzava,opis
78197472528,184,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States","                            In this warmhearted romantic comedy, a mistaken identity leads to a blossoming romance between two boys.<br />"
78197472532,192,"English, Undetermined","Viz Media, Subs. of Shogakukan Inc","San Francisco, United States","                            To gain the power he needs to save his friend from a cursed spirit, Yuji Itadori swallows a piece of a demon, only to find himself caught in the midst of a horrific war of the supernatural!<br />"
78197472535,192,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            Broke young man + chainsaw dog demon = Chainsaw Man!<br />
78197472541,184,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States","                            In this warmhearted romantic comedy, a mistaken identity leads to a blossoming romance between two boys.<br />"
78197472576,192,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            The adventure is over but life goes on for an elf mage just beginning to learn what living is all about.<br />
78197472595,4496,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            Tanjiro sets out on the path of the Demon Slayer to save his sister and avenge his family!<br />
78197472596,4328,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States","                            Join the adventures-and misadventures-of Monkey D. Luffy and his swashbuckling crew in their search for the &#034;One Piece,&#034; the greatest treasure in the world.<br />"
78197472598,204,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States","                            Kafka wants to clean up kaiju, but not literally! Will a sudden metamorphosis stand in the way of his dream?<br />"
78197472602,180,English,"Viz Media, Subs. of Shogakukan Inc",United States,                            Sparks continue to fly in this Therapy Game sequel where Shizuma and Minato learn to navigate commitment-in both work and love!<br />
78197472644,216,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            Three-time Eisner Award winner Junji Ito presents brand-new nightmares!<br />
78197472658,184,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States","                            In this warmhearted romantic comedy, a mistaken identity leads to a blossoming romance between two boys.<br />"
78197472710,192,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States","                            To gain the power he needs to save his friend from a cursed spirit, Yuji Itadori swallows a piece of a demon, only to find himself caught in the midst of a horrific war of the supernatural!<br />"
78197472711,192,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            Broke young man + chainsaw demon = Chainsaw Man!<br />
78197472714,212,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States","                            Kafka wants to clean up kaiju, but not literally! Will a sudden metamorphosis stand in the way of his dream?<br />"
78197472715,200,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States","                            Midoriya inherits the superpower of the world's greatest hero, but greatness won't come easy.<br />"
78197472723,200,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            The adventure is over but life goes on for an elf mage just beginning to learn what living is all about.<br />
78197472725,192,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            The adventure is over but life goes on for an elf mage just beginning to learn what living is all about.<br />
78197472838,216,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            One volume featuring two action-packed tales from the universe of Demon Slayer: Kimetsu no Yaiba!<br />
78197472848,200,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States","                            An action-packed comedy about a fake family that includes a spy, an assassin and a telepath!<br />"
78197472894,200,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            Kill some time with former hit man Taro Sakamoto!<br />
78197472898,192,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States","                            To gain the power he needs to save his friend from a cursed spirit, Yuji Itadori swallows a piece of a demon, only to find himself caught in the midst of a horrific war of the supernatural!<br />"
78197472899,192,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States","                            Kafka wants to clean up kaiju, but not literally! Will a sudden metamorphosis stand in the way of his dream?<br />"
78197472900,200,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States","                            Join Monkey D. Luffy and his swashbuckling crew in their search for the ultimate treasure, One Piece!<br />"
78197473007,192,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            The adventure is over but life goes on for an elf mage just beginning to learn what living is all about.<br />
78197473073,226,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States","                            Is Kira's story truly over, or does his influence linger? Death Note's story continues in this collection of short stories penned by the series' creators. <br />"
